window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window_tau0,tau0_supported,support_rule,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
T3,V_pos_centroid_lat,P_total_centroid_lat_10_50,V,P,False,0,<--,True,0.16838755908935554,0.006193579727146603,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.02601303485401573,True,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.2669631727965173,0.3609103264299336,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,none,False
T3,V_NS_diff,P_main_band_share,V,P,False,0,,False,0.10848421936391225,0.08022702571920856,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.21059594251292246,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1932221553022965,0.1806793992533153,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
T3,V_NS_diff,P_south_band_share_18_24,V,P,False,0,,False,0.02593332872403066,0.6772508421133515,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7111133842190192,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_yes_clear,lead_lag_yes,False,2,0.3785882666271917,0.2481401235953344,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,none,True
T3,V_NS_diff,P_main_minus_south,V,P,False,0,,False,0.04332291564552917,0.4858835585726012,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6002091017661544,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,False,2,0.2853047857026468,0.2321049119422994,Tier4d_ambiguous_marginal_statistical_support,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
T3,V_NS_diff,P_spread_lat,V,P,False,0,,False,0.056570369224035306,0.3608328310261528,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5412492465392292,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,2,0.4003044190028558,0.3003349455034189,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,none,True
T3,V_NS_diff,P_north_band_share_35_45,V,P,False,0,-->,True,0.12307864747862446,0.046563459947947874,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.13969037984384364,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.3295067583839107,0.3057504054268388,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
T3,V_NS_diff,P_north_minus_main_35_45,V,P,False,0,,False,0.045117296711586055,0.46626748903863086,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6002091017661544,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1393400147514207,0.0162997818127092,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
T3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,0,-->,True,0.14295201299521632,0.02038566684264055,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous diagnostic only",c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.07134983394924192,False,tau0_graph_selected_and_variant_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,1,0.3401094190099263,0.3191516605065977,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,none,True
S1,P_main_minus_south,V_strength,P,V,False,0,x-x,True,-0.08015235851885026,0.0017949300891027119,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.014359440712821697,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.4790285832198492,0.5982293098780112,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,none,False
S1,P_main_minus_south,V_NS_diff,P,V,False,0,x-x,True,0.23334876377275754,3.702109773573859e-20,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,1.7770126913154526e-18,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.5256393997832023,0.6833742011652862,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,none,False
S1,P_main_minus_south,H_strength,P,H,False,0,,False,0.051937582919357184,0.3673361273109533,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5772841176491976,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.2071564147343239,0.2505807937000137,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,moderate,False
S1,P_main_minus_south,H_centroid_lat,P,H,False,0,,False,0.005161180532170653,0.8407068595479675,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.902723911066808,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.2573939849851733,0.303210476458029,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,none,False
S1,P_main_minus_south,Je_strength,P,Je,False,0,,False,0.034125010170237086,0.1840408716834843,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.384085297426402,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_same_day_only,lead_lag_no,True,1,0.1490547357878996,0.1557720648780652,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,none,False
S1,P_main_minus_south,Je_axis_lat,P,Je,False,0,,False,0.002615367562393011,0.9188502675954857,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9393069552174237,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,1,0.375486438084569,0.3446590238706156,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S1,P_main_minus_south,Jw_strength,P,Jw,False,0,,False,-0.011279085625056867,0.6602727145521208,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.792327257462545,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.123014427753144,0.0366557005504748,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
