scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,joint_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status,object_support_class
Je_only,Je,DET_WIDTH_16,CP010,142,0.548,0.704,0.234,0.062,8.934502322842754,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,DET_WIDTH_16,CP011,161,0.818,0.985,0.015,0.0,13.380187074383022,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_24,CP001,26,0.496,0.833,0.158,0.009,11.218486645167436,3.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,DET_WIDTH_24,CP002,47,0.803,0.965,0.013,0.022,17.34595301948325,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_24,CP003,110,0.686,0.975,0.013,0.012,28.104770651631867,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_24,CP004,137,0.44,0.906,0.088,0.006,24.376893880913244,3.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,DET_WIDTH_24,CP005,162,0.805,0.937,0.007,0.056,30.642210139859458,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP001,26,0.509,0.756,0.194,0.05,7.630832487305387,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP002,33,0.44,0.719,0.202,0.079,7.607185992803982,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP003,46,0.712,0.965,0.022,0.013,13.181579552710545,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP004,81,0.327,0.572,0.325,0.103,7.75428836675759,4.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP005,94,0.385,0.547,0.252,0.201,9.739769141206372,3.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP006,111,0.307,0.948,0.046,0.006,18.735737874336216,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP007,136,0.368,0.722,0.259,0.019,16.37826910683215,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_1_4_7,CP008,162,0.666,0.963,0.025,0.012,21.52766239954466,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP001,26,0.707,0.881,0.117,0.002,7.630832487305387,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP002,33,0.691,0.84,0.123,0.037,7.607185992803982,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP003,46,0.948,0.984,0.008,0.008,13.181579552710545,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP004,81,0.473,0.818,0.142,0.04,7.75428836675759,4.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP005,94,0.511,0.716,0.139,0.145,9.739769141206372,3.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP006,111,0.803,0.991,0.006,0.003,18.735737874336216,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP007,136,0.618,0.94,0.057,0.003,16.37826910683215,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,MATCH_RADIUS_3_6_9,CP008,162,0.934,0.985,0.007,0.008,21.52766239954466,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP001,18,0.576,0.766,0.164,0.07,6.329037144979477,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP002,26,0.728,0.835,0.159,0.006,8.47100982166079,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP003,34,0.793,0.844,0.113,0.043,8.854647741699987,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP004,46,0.818,0.991,0.006,0.003,14.979946476672353,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP005,78,0.519,0.8,0.158,0.042,7.922131466123053,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP006,84,0.401,0.66,0.296,0.044,8.719998635127055,4.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP007,91,0.467,0.694,0.273,0.033,9.959992467918942,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP008,98,0.428,0.601,0.272,0.127,10.830721770079887,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP009,111,0.695,0.966,0.032,0.002,20.06602006640832,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP010,135,0.574,0.827,0.143,0.03,17.083792076821748,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH_INPUT_5D,CP011,162,0.864,0.988,0.007,0.005,23.281910515482203,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP001,12,0.444,0.684,0.295,0.021,4.188600004475756,4.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP002,18,0.814,0.957,0.037,0.006,4.218568046571258,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP003,26,0.802,0.873,0.118,0.009,6.546690670877629,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP004,34,0.888,0.938,0.056,0.006,6.849056590105812,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP005,45,0.92,0.991,0.006,0.003,11.262892348855953,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP006,58,0.619,0.798,0.14,0.062,3.7859739064905957,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP007,65,0.55,0.841,0.131,0.028,3.582009868201417,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP008,78,0.617,0.903,0.089,0.008,4.943775933914203,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP009,97,0.579,0.775,0.14,0.085,6.396777954683126,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP010,110,0.566,0.929,0.071,0.0,12.24604803560981,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP011,134,0.826,0.894,0.098,0.008,10.635023198124856,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP012,143,0.669,0.791,0.105,0.104,8.792751794748089,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_16,CP013,161,0.785,0.988,0.012,0.0,15.302892468692423,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP001,25,0.619,0.804,0.184,0.012,11.500982298907239,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP002,32,0.475,0.688,0.233,0.079,11.652289955120771,3.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP003,47,0.792,0.979,0.009,0.012,18.658728461202784,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP004,78,0.392,0.724,0.192,0.084,11.907413379323042,4.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP005,111,0.719,0.954,0.043,0.003,29.220417271961068,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP006,137,0.514,0.899,0.1,0.001,24.97044695932163,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_DET_WIDTH_24,CP007,162,0.926,0.975,0.006,0.019,32.481612368788504,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP001,18,0.507,0.698,0.193,0.109,6.329037144979477,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP002,26,0.545,0.815,0.15,0.035,8.47100982166079,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP003,34,0.681,0.836,0.082,0.082,8.854647741699987,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP004,46,0.625,0.985,0.012,0.003,14.979946476672353,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP005,78,0.315,0.705,0.231,0.064,7.922131466123053,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP006,84,0.322,0.548,0.373,0.079,8.719998635127055,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP007,91,0.395,0.618,0.298,0.084,9.959992467918942,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP008,98,0.341,0.572,0.208,0.22,10.830721770079887,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP009,111,0.449,0.921,0.074,0.005,20.06602006640832,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP010,135,0.407,0.754,0.175,0.071,17.083792076821748,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,CP011,162,0.629,0.976,0.018,0.006,23.281910515482203,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP001,18,0.627,0.829,0.123,0.048,6.329037144979477,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP002,26,0.791,0.868,0.131,0.001,8.47100982166079,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP003,34,0.825,0.872,0.11,0.018,8.854647741699987,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP004,46,0.957,0.994,0.004,0.002,14.979946476672353,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP005,78,0.622,0.895,0.072,0.033,7.922131466123053,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP006,84,0.463,0.789,0.18,0.031,8.719998635127055,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP007,91,0.512,0.792,0.187,0.021,9.959992467918942,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP008,98,0.547,0.664,0.247,0.089,10.830721770079887,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP009,111,0.831,0.989,0.011,0.0,20.06602006640832,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP010,135,0.667,0.888,0.105,0.007,17.083792076821748,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,CP011,162,0.948,0.994,0.001,0.005,23.281910515482203,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,BASELINE,CP001,41,0.638,0.913,0.075,0.012,14.644927615289122,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,BASELINE,CP002,83,0.512,0.806,0.148,0.046,18.48147135066034,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,BASELINE,CP003,104,0.494,0.898,0.094,0.008,28.87754797265793,3.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,BASELINE,CP004,130,0.751,0.923,0.064,0.013,23.853320802708062,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,BASELINE,CP005,152,0.407,0.729,0.163,0.108,16.74623173221812,3.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_16,CP001,13,0.607,0.696,0.13,0.174,4.887496488157984,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_16,CP002,22,0.563,0.711,0.239,0.05,3.6787042133638685,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_16,CP003,42,0.555,0.926,0.071,0.003,9.207858778588673,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_16,CP004,48,0.476,0.789,0.163,0.048,8.164866559080956,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_16,CP005,83,0.531,0.855,0.107,0.038,11.224409821183997,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_16,CP006,103,0.641,0.857,0.122,0.021,17.29272677930879,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_16,CP007,109,0.56,0.842,0.151,0.007,17.126368549888685,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_16,CP008,129,0.7,0.936,0.058,0.006,14.878766410370137,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_16,CP009,151,0.464,0.76,0.17,0.07,9.846115215865904,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_16,CP010,165,0.393,0.574,0.135,0.291,9.639364667488955,4.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_24,CP001,42,0.605,0.929,0.059,0.012,21.153416223877887,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_24,CP002,83,0.546,0.796,0.139,0.065,26.86636894690853,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,DET_WIDTH_24,CP003,105,0.482,0.929,0.064,0.007,42.99120675714684,3.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_24,CP004,131,0.736,0.918,0.053,0.029,34.41538015876019,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,DET_WIDTH_24,CP005,153,0.372,0.673,0.128,0.199,26.172795441285395,4.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,MATCH_RADIUS_1_4_7,CP001,41,0.422,0.859,0.119,0.022,14.644927615289122,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
